Vianco_data,,,
Gattung,GewogenAm,GewichtBezahlt,TVD
650 - SPG Kuhkalb,2019-05-17,75,1201327940614131
650 - SPG Kuhkalb,2019-05-17,75,1201327940614132
650 - SPG Kuhkalb,2019-05-17,75,1201327940614133
650 - SPG Kuhkalb,2019-05-17,75,1201327940614134
650 - SPG Kuhkalb,2019-05-17,75,1201327940614135
650 - SPG Kuhkalb,2019-05-17,75,1201327940614136
650 - SPG Kuhkalb,2019-05-17,75,1201327940614137
650 - SPG Kuhkalb,2019-05-17,75,1201327940614138
650 - SPG Kuhkalb,2019-05-17,75,1201327940614139
650 - SPG Kuhkalb,2019-05-17,75,1201327940614140
650 - SPG Kuhkalb,2019-05-17,75,1201327940614141
650 - SPG Kuhkalb,2019-05-17,75,1201327940614142
650 - SPG Kuhkalb,2019-05-17,75,1201327940614143
650 - SPG Kuhkalb,2019-05-17,75,1201327940614144
650 - SPG Kuhkalb,2019-05-17,75,1201327940614145
650 - SPG Kuhkalb,2019-05-17,75,1201327940614146
650 - SPG Kuhkalb,2019-05-17,75,1201327940614147
640 - SPG Stierkalb,2019-05-22,75,1201327940614148
640 - SPG Stierkalb,2019-05-22,75,1201327940614149
640 - SPG Stierkalb,2019-05-22,75,1201327940614150
640 - SPG Stierkalb,2019-05-22,75,1201327940614151
650 - SPG Kuhkalb,2019-05-22,75,1201327940614152
650 - SPG Kuhkalb,2019-05-22,75,1201327940614153
650 - SPG Kuhkalb,2019-05-24,57,1201327940614154
650 - SPG Kuhkalb,2019-05-24,60,1201327940614155
640 - SPG Stierkalb,2019-05-24,61,1201327940614156
650 - SPG Kuhkalb,2019-05-24,62,1201327940614157
650 - SPG Kuhkalb,2019-05-24,65,1201327940614158
640 - SPG Stierkalb,2019-05-24,66,1201327940614159
650 - SPG Kuhkalb,2019-05-24,66,1201327940614160
650 - SPG Kuhkalb,2019-05-24,66,1201327940614161
650 - SPG Kuhkalb,2019-05-24,66,1201327940614162
650 - SPG Kuhkalb,2019-05-24,67,1201327940614163
640 - SPG Stierkalb,2019-05-24,68,1201327940614164
650 - SPG Kuhkalb,2019-05-24,68,1201327940614165
650 - SPG Kuhkalb,2019-05-24,69,1201327940614166
640 - SPG Stierkalb,2019-05-24,70,1201327940614167
640 - SPG Stierkalb,2019-05-24,70,1201327940614168
640 - SPG Stierkalb,2019-05-24,70,1201327940614169
640 - SPG Stierkalb,2019-05-24,70,1201327940614170
650 - SPG Kuhkalb,2019-05-24,70,1201327940614171
650 - SPG Kuhkalb,2019-05-24,70,1201327940614172
650 - SPG Kuhkalb,2019-05-24,71,1201327940614173
650 - SPG Kuhkalb,2019-05-24,71,1201327940614174
650 - SPG Kuhkalb,2019-05-24,71,1201327940614175
640 - SPG Stierkalb,2019-05-24,72,1201327940614176
650 - SPG Kuhkalb,2019-05-24,72,1201327940614177
650 - SPG Kuhkalb,2019-05-24,72,1201327940614178
640 - SPG Stierkalb,2019-05-24,73,1201327940614179
640 - SPG Stierkalb,2019-05-24,73,1201327940614180
640 - SPG Stierkalb,2019-05-24,73,1201327940614181
640 - SPG Stierkalb,2019-05-24,73,1201327940614182
650 - SPG Kuhkalb,2019-05-24,73,1201327940614183
650 - SPG Kuhkalb,2019-05-24,73,1201327940614184
650 - SPG Kuhkalb,2019-05-24,73,1201327940614185
640 - SPG Stierkalb,2019-05-24,74,1201327940614186
650 - SPG Kuhkalb,2019-05-24,74,1201327940614187
640 - SPG Stierkalb,2019-05-24,75,1201327940614188
640 - SPG Stierkalb,2019-05-24,75,1201327940614189
640 - SPG Stierkalb,2019-05-24,75,1201327940614190
640 - SPG Stierkalb,2019-05-24,75,1201327940614191
640 - SPG Stierkalb,2019-05-24,75,1201327940614192
640 - SPG Stierkalb,2019-05-24,75,1201327940614193
640 - SPG Stierkalb,2019-05-24,75,1201327940614194
640 - SPG Stierkalb,2019-05-24,75,1201327940614195
640 - SPG Stierkalb,2019-05-24,75,1201327940614196
640 - SPG Stierkalb,2019-05-24,75,1201327940614197
640 - SPG Stierkalb,2019-05-24,75,1201327940614198
640 - SPG Stierkalb,2019-05-24,75,1201327940614199
640 - SPG Stierkalb,2019-05-24,75,1201327940614200
640 - SPG Stierkalb,2019-05-24,75,1201327940614201
640 - SPG Stierkalb,2019-05-24,75,1201327940614202
640 - SPG Stierkalb,2019-05-24,75,1201327940614203
640 - SPG Stierkalb,2019-05-24,75,1201327940614204
640 - SPG Stierkalb,2019-05-24,75,1201327940614205
640 - SPG Stierkalb,2019-05-24,75,1201327940614206
640 - SPG Stierkalb,2019-05-24,75,1201327940614207
640 - SPG Stierkalb,2019-05-24,75,1201327940614208
640 - SPG Stierkalb,2019-05-24,75,1201327940614209
640 - SPG Stierkalb,2019-05-24,75,1201327940614210
640 - SPG Stierkalb,2019-05-24,75,1201327940614211
640 - SPG Stierkalb,2019-05-24,75,1201327940614212
640 - SPG Stierkalb,2019-05-24,75,1201327940614213
640 - SPG Stierkalb,2019-05-24,75,1201327940614214
640 - SPG Stierkalb,2019-05-24,75,1201327940614215
640 - SPG Stierkalb,2019-05-24,75,1201327940614216
640 - SPG Stierkalb,2019-05-24,75,1201327940614217
640 - SPG Stierkalb,2019-05-24,75,1201327940614218
640 - SPG Stierkalb,2019-05-24,75,1201327940614219
640 - SPG Stierkalb,2019-05-24,75,1201327940614220
640 - SPG Stierkalb,2019-05-24,75,1201327940614221
640 - SPG Stierkalb,2019-05-24,75,1201327940614222
640 - SPG Stierkalb,2019-05-24,75,1201327940614223
640 - SPG Stierkalb,2019-05-24,75,1201327940614224
640 - SPG Stierkalb,2019-05-24,75,1201327940614225
640 - SPG Stierkalb,2019-05-24,75,1201327940614226
640 - SPG Stierkalb,2019-05-24,75,1201327940614227
640 - SPG Stierkalb,2019-05-24,75,1201327940614228
640 - SPG Stierkalb,2019-05-24,75,1201327940614229
640 - SPG Stierkalb,2019-05-24,75,1201327940614230
640 - SPG Stierkalb,2019-05-24,75,1201327940614231
640 - SPG Stierkalb,2019-05-24,75,1201327940614232
640 - SPG Stierkalb,2019-05-24,75,1201327940614233
650 - SPG Kuhkalb,2019-05-24,75,1201327940614234
650 - SPG Kuhkalb,2019-05-24,75,1201327940614235
650 - SPG Kuhkalb,2019-05-24,75,1201327940614236
650 - SPG Kuhkalb,2019-05-24,75,1201327940614237
650 - SPG Kuhkalb,2019-05-24,75,1201327940614238
650 - SPG Kuhkalb,2019-05-24,75,1201327940614239
650 - SPG Kuhkalb,2019-05-24,75,1201327940614240
650 - SPG Kuhkalb,2019-05-24,75,1201327940614241
650 - SPG Kuhkalb,2019-05-24,75,1201327940614242
650 - SPG Kuhkalb,2019-05-24,75,1201327940614243
650 - SPG Kuhkalb,2019-05-24,75,1201327940614244
650 - SPG Kuhkalb,2019-05-24,75,1201327940614245
650 - SPG Kuhkalb,2019-05-24,75,1201327940614246
650 - SPG Kuhkalb,2019-05-24,75,1201327940614247
650 - SPG Kuhkalb,2019-05-24,75,1201327940614248
650 - SPG Kuhkalb,2019-05-24,75,1201327940614249
650 - SPG Kuhkalb,2019-05-24,75,1201327940614250
650 - SPG Kuhkalb,2019-05-24,75,1201327940614251
650 - SPG Kuhkalb,2019-05-24,75,1201327940614252
650 - SPG Kuhkalb,2019-05-24,75,1201327940614253
650 - SPG Kuhkalb,2019-05-24,75,1201327940614254
650 - SPG Kuhkalb,2019-05-24,75,1201327940614255
650 - SPG Kuhkalb,2019-05-24,75,1201327940614256
650 - SPG Kuhkalb,2019-05-24,75,1201327940614257
650 - SPG Kuhkalb,2019-05-24,75,1201327940614258
650 - SPG Kuhkalb,2019-05-24,75,1201327940614259
650 - SPG Kuhkalb,2019-05-24,75,1201327940614260
650 - SPG Kuhkalb,2019-05-24,75,1201327940614261
650 - SPG Kuhkalb,2019-05-24,75,1201327940614262
650 - SPG Kuhkalb,2019-05-24,75,1201327940614263
650 - SPG Kuhkalb,2019-05-24,75,1201327940614264
650 - SPG Kuhkalb,2019-05-24,75,1201327940614265
650 - SPG Kuhkalb,2019-05-24,75,1201327940614266
650 - SPG Kuhkalb,2019-05-24,75,1201327940614267
650 - SPG Kuhkalb,2019-05-24,75,1201327940614268
650 - SPG Kuhkalb,2019-05-24,75,1201327940614269
650 - SPG Kuhkalb,2019-05-24,75,1201327940614270
650 - SPG Kuhkalb,2019-05-24,75,1201327940614271
650 - SPG Kuhkalb,2019-05-24,75,1201327940614272
650 - SPG Kuhkalb,2019-05-24,75,1201327940614273
650 - SPG Kuhkalb,2019-05-24,75,1201327940614274
650 - SPG Kuhkalb,2019-05-24,75,1201327940614275
640 - SPG Stierkalb,2019-05-29,32,1201327940614276
650 - SPG Kuhkalb,2019-05-29,73,1201327940614277
640 - SPG Stierkalb,2019-05-29,75,1201327940614278
640 - SPG Stierkalb,2019-05-29,75,1201327940614279
640 - SPG Stierkalb,2019-05-29,75,1201327940614280
650 - SPG Kuhkalb,2019-05-29,75,1201327940614281
650 - SPG Kuhkalb,2019-05-31,61,1201327940614282
650 - SPG Kuhkalb,2019-05-31,62,1201327940614283
650 - SPG Kuhkalb,2019-05-31,63,1201327940614284
650 - SPG Kuhkalb,2019-05-31,63,1201327940614285
640 - SPG Stierkalb,2019-05-31,64,1201327940614286
650 - SPG Kuhkalb,2019-05-31,65,1201327940614287
650 - SPG Kuhkalb,2019-05-31,67,1201327940614288
650 - SPG Kuhkalb,2019-05-31,67,1201327940614289
640 - SPG Stierkalb,2019-05-31,68,1201327940614290
650 - SPG Kuhkalb,2019-05-31,68,1201327940614291
640 - SPG Stierkalb,2019-05-31,70,1201327940614292
640 - SPG Stierkalb,2019-05-31,70,1201327940614293
650 - SPG Kuhkalb,2019-05-31,70,1201327940614294
650 - SPG Kuhkalb,2019-05-31,70,1201327940614295
650 - SPG Kuhkalb,2019-05-31,70,1201327940614296
650 - SPG Kuhkalb,2019-05-31,70,1201327940614297
640 - SPG Stierkalb,2019-05-31,71,1201327940614298
640 - SPG Stierkalb,2019-05-31,71,1201327940614299
650 - SPG Kuhkalb,2019-05-31,71,1201327940614300
640 - SPG Stierkalb,2019-05-31,72,1201327940614301
650 - SPG Kuhkalb,2019-05-31,72,1201327940614302
640 - SPG Stierkalb,2019-05-31,73,1201327940614303
650 - SPG Kuhkalb,2019-05-31,73,1201327940614304
650 - SPG Kuhkalb,2019-05-31,73,1201327940614305
640 - SPG Stierkalb,2019-05-31,74,1201327940614306
640 - SPG Stierkalb,2019-05-31,75,1201327940614307
640 - SPG Stierkalb,2019-05-31,75,1201327940614308
640 - SPG Stierkalb,2019-05-31,75,1201327940614309
640 - SPG Stierkalb,2019-05-31,75,1201327940614310
640 - SPG Stierkalb,2019-05-31,75,1201327940614311
640 - SPG Stierkalb,2019-05-31,75,1201327940614312
640 - SPG Stierkalb,2019-05-31,75,1201327940614313
640 - SPG Stierkalb,2019-05-31,75,1201327940614314
640 - SPG Stierkalb,2019-05-31,75,1201327940614315
640 - SPG Stierkalb,2019-05-31,75,1201327940614316
640 - SPG Stierkalb,2019-05-31,75,1201327940614317
640 - SPG Stierkalb,2019-05-31,75,1201327940614318
640 - SPG Stierkalb,2019-05-31,75,1201327940614319
640 - SPG Stierkalb,2019-05-31,75,1201327940614320
640 - SPG Stierkalb,2019-05-31,75,1201327940614321
640 - SPG Stierkalb,2019-05-31,75,1201327940614322
640 - SPG Stierkalb,2019-05-31,75,1201327940614323
640 - SPG Stierkalb,2019-05-31,75,1201327940614324
640 - SPG Stierkalb,2019-05-31,75,1201327940614325
640 - SPG Stierkalb,2019-05-31,75,1201327940614326
640 - SPG Stierkalb,2019-05-31,75,1201327940614327
640 - SPG Stierkalb,2019-05-31,75,1201327940614328
640 - SPG Stierkalb,2019-05-31,75,1201327940614329
640 - SPG Stierkalb,2019-05-31,75,1201327940614330
640 - SPG Stierkalb,2019-05-31,75,1201327940614331
640 - SPG Stierkalb,2019-05-31,75,1201327940614332
640 - SPG Stierkalb,2019-05-31,75,1201327940614333
640 - SPG Stierkalb,2019-05-31,75,1201327940614334
640 - SPG Stierkalb,2019-05-31,75,1201327940614335
640 - SPG Stierkalb,2019-05-31,75,1201327940614336
640 - SPG Stierkalb,2019-05-31,75,1201327940614337
640 - SPG Stierkalb,2019-05-31,75,1201327940614338
640 - SPG Stierkalb,2019-05-31,75,1201327940614339
640 - SPG Stierkalb,2019-05-31,75,1201327940614340
640 - SPG Stierkalb,2019-05-31,75,1201327940614341
640 - SPG Stierkalb,2019-05-31,75,1201327940614342
640 - SPG Stierkalb,2019-05-31,75,1201327940614343
640 - SPG Stierkalb,2019-05-31,75,1201327940614344
640 - SPG Stierkalb,2019-05-31,75,1201327940614345
640 - SPG Stierkalb,2019-05-31,75,1201327940614346
650 - SPG Kuhkalb,2019-05-31,75,1201327940614347
650 - SPG Kuhkalb,2019-05-31,75,1201327940614348
650 - SPG Kuhkalb,2019-05-31,75,1201327940614349
650 - SPG Kuhkalb,2019-05-31,75,1201327940614350
650 - SPG Kuhkalb,2019-05-31,75,1201327940614351
650 - SPG Kuhkalb,2019-05-31,75,1201327940614352
650 - SPG Kuhkalb,2019-05-31,75,1201327940614353
650 - SPG Kuhkalb,2019-05-31,75,1201327940614354
650 - SPG Kuhkalb,2019-05-31,75,1201327940614355
650 - SPG Kuhkalb,2019-05-31,75,1201327940614356
650 - SPG Kuhkalb,2019-05-31,75,1201327940614357
650 - SPG Kuhkalb,2019-05-31,75,1201327940614358
650 - SPG Kuhkalb,2019-05-31,75,1201327940614359
650 - SPG Kuhkalb,2019-05-31,75,1201327940614360
650 - SPG Kuhkalb,2019-05-31,75,1201327940614361
650 - SPG Kuhkalb,2019-05-31,75,1201327940614362
650 - SPG Kuhkalb,2019-05-31,75,1201327940614363
650 - SPG Kuhkalb,2019-05-31,75,1201327940614364
650 - SPG Kuhkalb,2019-05-31,75,1201327940614365
650 - SPG Kuhkalb,2019-05-31,75,1201327940614366
650 - SPG Kuhkalb,2019-05-31,75,1201327940614367
650 - SPG Kuhkalb,2019-05-31,75,1201327940614368
650 - SPG Kuhkalb,2019-06-07,55,1201327940614369
650 - SPG Kuhkalb,2019-06-07,60,1201327940614370
650 - SPG Kuhkalb,2019-06-07,62,1201327940614371
650 - SPG Kuhkalb,2019-06-07,62,1201327940614372
650 - SPG Kuhkalb,2019-06-07,62,1201327940614373
650 - SPG Kuhkalb,2019-06-07,64,1201327940614374
650 - SPG Kuhkalb,2019-06-07,65,1201327940614375
650 - SPG Kuhkalb,2019-06-07,65,1201327940614376
650 - SPG Kuhkalb,2019-06-07,66,1201327940614377
640 - SPG Stierkalb,2019-06-07,68,1201327940614378
650 - SPG Kuhkalb,2019-06-07,68,1201327940614379
650 - SPG Kuhkalb,2019-06-07,68,1201327940614380
640 - SPG Stierkalb,2019-06-07,69,1201327940614381
640 - SPG Stierkalb,2019-06-07,69,1201327940614382
640 - SPG Stierkalb,2019-06-07,69,1201327940614383
650 - SPG Kuhkalb,2019-06-07,70,1201327940614384
650 - SPG Kuhkalb,2019-06-07,70,1201327940614385
650 - SPG Kuhkalb,2019-06-07,70,1201327940614386
640 - SPG Stierkalb,2019-06-07,71,1201327940614387
640 - SPG Stierkalb,2019-06-07,71,1201327940614388
640 - SPG Stierkalb,2019-06-07,71,1201327940614389
650 - SPG Kuhkalb,2019-06-07,71,1201327940614390
650 - SPG Kuhkalb,2019-06-07,71,1201327940614391
640 - SPG Stierkalb,2019-06-07,72,1201327940614392
650 - SPG Kuhkalb,2019-06-07,72,1201327940614393
640 - SPG Stierkalb,2019-06-07,73,1201327940614394
640 - SPG Stierkalb,2019-06-07,73,1201327940614395
640 - SPG Stierkalb,2019-06-07,73,1201327940614396
640 - SPG Stierkalb,2019-06-07,73,1201327940614397
650 - SPG Kuhkalb,2019-06-07,73,1201327940614398
640 - SPG Stierkalb,2019-06-07,74,1201327940614399
650 - SPG Kuhkalb,2019-06-07,74,1201327940614400
640 - SPG Stierkalb,2019-06-07,75,1201327940614401
640 - SPG Stierkalb,2019-06-07,75,1201327940614402
640 - SPG Stierkalb,2019-06-07,75,1201327940614403
640 - SPG Stierkalb,2019-06-07,75,1201327940614404
640 - SPG Stierkalb,2019-06-07,75,1201327940614405
640 - SPG Stierkalb,2019-06-07,75,1201327940614406
640 - SPG Stierkalb,2019-06-07,75,1201327940614407
640 - SPG Stierkalb,2019-06-07,75,1201327940614408
640 - SPG Stierkalb,2019-06-07,75,1201327940614409
640 - SPG Stierkalb,2019-06-07,75,1201327940614410
640 - SPG Stierkalb,2019-06-07,75,1201327940614411
640 - SPG Stierkalb,2019-06-07,75,1201327940614412
640 - SPG Stierkalb,2019-06-07,75,1201327940614413
640 - SPG Stierkalb,2019-06-07,75,1201327940614414
640 - SPG Stierkalb,2019-06-07,75,1201327940614415
640 - SPG Stierkalb,2019-06-07,75,1201327940614416
640 - SPG Stierkalb,2019-06-07,75,1201327940614417
640 - SPG Stierkalb,2019-06-07,75,1201327940614418
640 - SPG Stierkalb,2019-06-07,75,1201327940614419
640 - SPG Stierkalb,2019-06-07,75,1201327940614420
640 - SPG Stierkalb,2019-06-07,75,1201327940614421
640 - SPG Stierkalb,2019-06-07,75,1201327940614422
640 - SPG Stierkalb,2019-06-07,75,1201327940614423
640 - SPG Stierkalb,2019-06-07,75,1201327940614424
640 - SPG Stierkalb,2019-06-07,75,1201327940614425
640 - SPG Stierkalb,2019-06-07,75,1201327940614426
640 - SPG Stierkalb,2019-06-07,75,1201327940614427
640 - SPG Stierkalb,2019-06-07,75,1201327940614428
640 - SPG Stierkalb,2019-06-07,75,1201327940614429
640 - SPG Stierkalb,2019-06-07,75,1201327940614430
640 - SPG Stierkalb,2019-06-07,75,1201327940614431
640 - SPG Stierkalb,2019-06-07,75,1201327940614432
640 - SPG Stierkalb,2019-06-07,75,1201327940614433
640 - SPG Stierkalb,2019-06-07,75,1201327940614434
640 - SPG Stierkalb,2019-06-07,75,1201327940614435
640 - SPG Stierkalb,2019-06-07,75,1201327940614436
640 - SPG Stierkalb,2019-06-07,75,1201327940614437
640 - SPG Stierkalb,2019-06-07,75,1201327940614438
640 - SPG Stierkalb,2019-06-07,75,1201327940614439
640 - SPG Stierkalb,2019-06-07,75,1201327940614440
640 - SPG Stierkalb,2019-06-07,75,1201327940614441
640 - SPG Stierkalb,2019-06-07,75,1201327940614442
640 - SPG Stierkalb,2019-06-07,75,1201327940614443
640 - SPG Stierkalb,2019-06-07,75,1201327940614444
640 - SPG Stierkalb,2019-06-07,75,1201327940614445
640 - SPG Stierkalb,2019-06-07,75,1201327940614446
640 - SPG Stierkalb,2019-06-07,75,1201327940614447
640 - SPG Stierkalb,2019-06-07,75,1201327940614448
640 - SPG Stierkalb,2019-06-07,75,1201327940614449
640 - SPG Stierkalb,2019-06-07,75,1201327940614450
640 - SPG Stierkalb,2019-06-07,75,1201327940614451
640 - SPG Stierkalb,2019-06-07,75,1201327940614452
640 - SPG Stierkalb,2019-06-07,75,1201327940614453
640 - SPG Stierkalb,2019-06-07,75,1201327940614454
640 - SPG Stierkalb,2019-06-07,75,1201327940614455
640 - SPG Stierkalb,2019-06-07,75,1201327940614456
650 - SPG Kuhkalb,2019-06-07,75,1201327940614457
650 - SPG Kuhkalb,2019-06-07,75,1201327940614458
650 - SPG Kuhkalb,2019-06-07,75,1201327940614459
650 - SPG Kuhkalb,2019-06-07,75,1201327940614460
650 - SPG Kuhkalb,2019-06-07,75,1201327940614461
650 - SPG Kuhkalb,2019-06-07,75,1201327940614462
650 - SPG Kuhkalb,2019-06-07,75,1201327940614463
650 - SPG Kuhkalb,2019-06-07,75,1201327940614464
650 - SPG Kuhkalb,2019-06-07,75,1201327940614465
650 - SPG Kuhkalb,2019-06-07,75,1201327940614466
650 - SPG Kuhkalb,2019-06-07,75,1201327940614467
650 - SPG Kuhkalb,2019-06-07,75,1201327940614468
650 - SPG Kuhkalb,2019-06-07,75,1201327940614469
650 - SPG Kuhkalb,2019-06-07,75,1201327940614470
650 - SPG Kuhkalb,2019-06-07,75,1201327940614471
650 - SPG Kuhkalb,2019-06-07,75,1201327940614472
650 - SPG Kuhkalb,2019-06-07,75,1201327940614473
650 - SPG Kuhkalb,2019-06-07,75,1201327940614474
650 - SPG Kuhkalb,2019-06-07,75,1201327940614475
650 - SPG Kuhkalb,2019-06-07,75,1201327940614476
650 - SPG Kuhkalb,2019-06-07,75,1201327940614477
650 - SPG Kuhkalb,2019-06-07,75,1201327940614478
650 - SPG Kuhkalb,2019-06-07,75,1201327940614479
650 - SPG Kuhkalb,2019-06-07,75,1201327940614480
650 - SPG Kuhkalb,2019-06-07,75,1201327940614481
650 - SPG Kuhkalb,2019-06-07,75,1201327940614482
650 - SPG Kuhkalb,2019-06-07,75,1201327940614483
650 - SPG Kuhkalb,2019-06-07,75,1201327940614484
650 - SPG Kuhkalb,2019-06-07,75,1201327940614485
650 - SPG Kuhkalb,2019-06-07,75,1201327940614486
650 - SPG Kuhkalb,2019-06-07,75,1201327940614487
650 - SPG Kuhkalb,2019-06-07,75,1201327940614488
650 - SPG Kuhkalb,2019-06-07,75,1201327940614489
650 - SPG Kuhkalb,2019-06-07,75,1201327940614490
650 - SPG Kuhkalb,2019-06-07,75,1201327940614491
650 - SPG Kuhkalb,2019-06-07,75,1201327940614492
650 - SPG Kuhkalb,2019-06-07,75,1201327940614493
650 - SPG Kuhkalb,2019-06-07,75,1201327940614494
650 - SPG Kuhkalb,2019-06-07,75,1201327940614495
650 - SPG Kuhkalb,2019-06-07,75,1201327940614496
650 - SPG Kuhkalb,2019-06-07,75,1201327940614497
650 - SPG Kuhkalb,2019-06-07,75,1201327940614498
640 - SPG Stierkalb,2019-06-07,84,1201327940614499
640 - SPG Stierkalb,2019-06-07,96,1201327940614500
650 - SPG Kuhkalb,2019-06-07,96,1201327940614501
640 - SPG Stierkalb,2019-06-11,75,1201327940614502
640 - SPG Stierkalb,2019-06-11,75,1201327940614503
640 - SPG Stierkalb,2019-06-11,75,1201327940614504
640 - SPG Stierkalb,2019-06-11,75,1201327940614505
650 - SPG Kuhkalb,2019-06-11,75,1201327940614506
650 - SPG Kuhkalb,2019-06-11,75,1201327940614507
650 - SPG Kuhkalb,2019-06-11,75,1201327940614508
650 - SPG Kuhkalb,2019-06-11,75,1201327940614509
650 - SPG Kuhkalb,2019-06-11,75,1201327940614510
650 - SPG Kuhkalb,2019-06-14,60,1201327940614511
650 - SPG Kuhkalb,2019-06-14,61,1201327940614512
650 - SPG Kuhkalb,2019-06-14,63,1201327940614513
640 - SPG Stierkalb,2019-06-14,66,1201327940614514
640 - SPG Stierkalb,2019-06-14,67,1201327940614515
650 - SPG Kuhkalb,2019-06-14,68,1201327940614516
650 - SPG Kuhkalb,2019-06-14,68,1201327940614517
650 - SPG Kuhkalb,2019-06-14,68,1201327940614518
640 - SPG Stierkalb,2019-06-14,69,1201327940614519
640 - SPG Stierkalb,2019-06-14,70,1201327940614520
640 - SPG Stierkalb,2019-06-14,70,1201327940614521
640 - SPG Stierkalb,2019-06-14,70,1201327940614522
650 - SPG Kuhkalb,2019-06-14,70,1201327940614523
650 - SPG Kuhkalb,2019-06-14,70,1201327940614524
650 - SPG Kuhkalb,2019-06-14,70,1201327940614525
640 - SPG Stierkalb,2019-06-14,71,1201327940614526
640 - SPG Stierkalb,2019-06-14,71,1201327940614527
640 - SPG Stierkalb,2019-06-14,71,1201327940614528
650 - SPG Kuhkalb,2019-06-14,71,1201327940614529
650 - SPG Kuhkalb,2019-06-14,71,1201327940614530
650 - SPG Kuhkalb,2019-06-14,71,1201327940614531
650 - SPG Kuhkalb,2019-06-14,71,1201327940614532
640 - SPG Stierkalb,2019-06-14,72,1201327940614533
640 - SPG Stierkalb,2019-06-14,72,1201327940614534
650 - SPG Kuhkalb,2019-06-14,72,1201327940614535
650 - SPG Kuhkalb,2019-06-14,72,1201327940614536
650 - SPG Kuhkalb,2019-06-14,72,1201327940614537
640 - SPG Stierkalb,2019-06-14,73,1201327940614538
